"filename", "language", "Python", "YAML", "Markdown", "Django txt", "Batch", "BibTeX", "Makefile", "Properties", "Django HTML", "JavaScript", "JSON", "Log", "Plain Text (PDF)", "CSS", "XML", "Jupyter", "comment", "blank", "total"
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1200_830_700.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1200_850_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1200_930_800.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1200_950_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_1050_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_1150_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_1250_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_1295_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_200_70.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_205_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_230_100.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_250_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_330_200.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_350_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_430_300.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_450_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_530_400.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_550_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_630_500.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_650_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_730_600.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_750_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_830_700.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_850_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1300_950_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_1050_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_1150_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_1250_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_1350_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_1395_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_205_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_230_100.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_250_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_330_200.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_350_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_430_300.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_450_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_530_400.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_550_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_650_60.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
"c:\Users\Admin\Dropbox\Work\09_Resources\Git\GitHub\DNNLikelihood\DNNLikelihood_dev\tutorials\ATLAS\HEPData_workspaces\RegionA\patch.sbottom_1400_730_500.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1592, 0, 0, 0, 0, 0, 0, 0, 1592
